15641178.24,17300591.44,18960004.63,20619417.83,22278831.02,23938244.22,25597657.41,27257070.61,28916483.8,30575897,32235310.19,33894723.39,35554136.58,37213549.78,38872962.97,40532376.17,40558653.53,40584930.89,40611208.25,40637485.6,40663762.96,40690040.32,40716317.68,40742595.04,40768872.4,40795149.76,40821427.12,40847704.48,40873981.84,40900259.2,40926536.56
862494.3398,1683044.77,2503595.2,3324145.63,4144696.06,4965246.49,5785796.92,6606347.35,7426897.78,8247448.21,9067998.64,9888549.07,10709099.5,11529649.93,12350200.36,13170750.79,13167173.24,13163595.68,13160018.13,13156440.57,13152863.02,13149285.47,13145707.91,13142130.36,13138552.8,13134975.25,13131397.7,13127820.14,13124242.59,13120665.03,13117087.48
717717.3999,1631752.999,2545788.598,3459824.197,4373859.797,5287895.396,6201930.995,7115966.594,8030002.193,8944037.793,9858073.392,10772108.99,11686144.59,12600180.19,13514215.79,14428251.39,14422132.08,14416012.78,14409893.47,14403774.16,14397654.86,14391535.55,14385416.24,14379296.94,14373177.63,14367058.33,14360939.02,14354819.71,14348700.41,14342581.1,14336461.79
1998015.831,3573131.061,5148246.291,6723361.521,8298476.751,9873591.981,11448707.21,13023822.44,14598937.67,16174052.9,17749168.13,19324283.36,20899398.59,22474513.82,24049629.05,25624744.28,25621124.46,25617504.64,25613884.83,25610265.01,25606645.19,25603025.37,25599405.55,25595785.74,25592165.92,25588546.1,25584926.28,25581306.47,25577686.65,25574066.83,25570447.01
14939607.37,17064782.18,19189957,21315131.81,23440306.62,25565481.44,27690656.25,29815831.06,31941005.88,34066180.69,36191355.5,38316530.31,40441705.13,42566879.94,44692054.75,46817229.57,46832023.58,46846817.6,46861611.62,46876405.63,46891199.65,46905993.67,46920787.69,46935581.7,46950375.72,46965169.74,46979963.76,46994757.77,47009551.79,47024345.81,47039139.83
8199338.724,12068364.34,15937389.95,19806415.57,23675441.18,27544466.8,31413492.41,35282518.03,39151543.64,43020569.26,46889594.87,50758620.49,54627646.1,58496671.72,62365697.33,66234722.95,66279919.75,66325116.55,66370313.36,66415510.16,66460706.96,66505903.77,66551100.57,66596297.37,66641494.18,66686690.98,66731887.78,66777084.59,66822281.39,66867478.19,66912675
2056775.342,4063124.326,6069473.311,8075822.295,10082171.28,12088520.26,14094869.25,16101218.23,18107567.22,20113916.2,22120265.19,24126614.17,26132963.15,28139312.14,30145661.12,32152010.11,32151459.65,32150909.2,32150358.74,32149808.29,32149257.84,32148707.38,32148156.93,32147606.47,32147056.02,32146505.56,32145955.11,32145404.65,32144854.2,32144303.75,32143753.29
10208146.24,11099299.05,11990451.86,12881604.67,13772757.48,14663910.28,15555063.09,16446215.9,17337368.71,18228521.52,19119674.32,20010827.13,20901979.94,21793132.75,22684285.56,23575438.36,23568489.97,23561541.59,23554593.2,23547644.81,23540696.42,23533748.03,23526799.64,23519851.25,23512902.86,23505954.47,23499006.08,23492057.7,23485109.31,23478160.92,23471212.53
6979024.887,7716780.764,8454536.64,9192292.517,9930048.393,10667804.27,11405560.15,12143316.02,12881071.9,13618827.78,14356583.65,15094339.53,15832095.41,16569851.28,17307607.16,18045363.03,23304400.34,28563437.65,33822474.96,39081512.26,44340549.57,49599586.88,54858624.19,60117661.49,65376698.8,70635736.11,75894773.41,81153810.72,86412848.03,91671885.34,96930922.64
267113098.4,257289857.3,247466616.2,237643375.1,227820134.1,217996893,208173651.9,198350410.8,188527169.7,178703928.6,168880687.5,159057446.4,149234205.3,139410964.2,129587723.1,119764482,119014654.4,118264826.7,117514999.1,116765171.4,116015343.8,115265516.2,114515688.5,113765860.9,113016033.2,112266205.6,111516378,110766550.3,110016722.7,109266895.1,108517067.4
29791783.56,30906838.83,32021894.1,33136949.38,34252004.65,35367059.92,36482115.2,37597170.47,38712225.74,39827281.02,40942336.29,42057391.56,43172446.84,44287502.11,45402557.39,46517612.66,49018081.68,51518550.71,54019019.74,56519488.76,59019957.79,61520426.81,64020895.84,66521364.87,69021833.89,71522302.92,74022771.94,76523240.97,79023710,81524179.02,84024648.05
