0.191,0.193
0.205,0.311
0.167,0.225
0.212,0.287
0.236,0.225
0.211,0.221
0.203,0.191
0.205,0.247
0.238,0.297
0.206,0.301
0.19,0.319
0.191,0.145
0.185,0.24
0.181,0.225
0.19,0.195
0.193,0.214
0.196,0.33
0.2,0.259
0.236,0.211
0.235,0.284
0.286,0.208
0.21,0.295
0.196,0.287
0.185,0.337
0.217,0.231
0.212,0.311
0.198,0.291
0.212,0.306
0.34,0.127
0.263,0.271
0.194,0.299
