0,0.003,0.006,0.009,0.012,0.015,0.022,0.029,0.036,0.043,0.05,0.052,0.054,0.056,0.058,0.06,0.061,0.062,0.063,0.064,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065
0.75,0.664,0.578,0.492,0.406,0.32,0.276,0.232,0.188,0.144,0.1,0.092,0.084,0.076,0.068,0.06,0.058,0.056,0.054,0.052,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.25,0.314,0.378,0.442,0.506,0.57,0.576,0.582,0.588,0.594,0.6,0.584,0.568,0.552,0.536,0.52,0.506,0.492,0.478,0.464,0.45,0.438,0.426,0.414,0.402,0.39,0.382,0.374,0.366,0.358,0.35
0,0.004,0.008,0.012,0.016,0.02,0.022,0.024,0.026,0.028,0.03,0.032,0.034,0.036,0.038,0.04,0.042,0.044,0.046,0.048,0.05,0.052,0.054,0.056,0.058,0.06,0.06,0.06,0.06,0.06,0.06
0,0.018,0.036,0.054,0.072,0.09,0.126,0.162,0.198,0.234,0.27,0.292,0.314,0.336,0.358,0.38,0.394,0.408,0.422,0.436,0.45,0.46,0.47,0.48,0.49,0.5,0.508,0.516,0.524,0.532,0.54
0.75,0.664,0.578,0.492,0.406,0.32,0.276,0.232,0.188,0.144,0.1,0.092,0.084,0.076,0.068,0.06,0.058,0.056,0.054,0.052,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.25,0.314,0.378,0.442,0.506,0.57,0.576,0.582,0.588,0.594,0.6,0.584,0.568,0.552,0.536,0.52,0.506,0.492,0.478,0.464,0.45,0.438,0.426,0.414,0.402,0.39,0.382,0.374,0.366,0.358,0.35
0,0.018,0.036,0.054,0.072,0.09,0.126,0.162,0.198,0.234,0.27,0.292,0.314,0.336,0.358,0.38,0.394,0.408,0.422,0.436,0.45,0.46,0.47,0.48,0.49,0.5,0.508,0.516,0.524,0.532,0.54
0,0.004,0.008,0.012,0.016,0.02,0.022,0.024,0.026,0.028,0.03,0.032,0.034,0.036,0.038,0.04,0.042,0.044,0.046,0.048,0.05,0.052,0.054,0.056,0.058,0.06,0.06,0.06,0.06,0.06,0.06
0.75,0.664,0.578,0.492,0.406,0.32,0.276,0.232,0.188,0.144,0.1,0.092,0.084,0.076,0.068,0.06,0.058,0.056,0.054,0.052,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.25,0.316,0.382,0.448,0.514,0.58,0.584,0.588,0.592,0.596,0.6,0.582,0.564,0.546,0.528,0.51,0.498,0.486,0.474,0.462,0.45,0.44,0.43,0.42,0.41,0.4,0.39,0.38,0.37,0.36,0.35
0,0.01,0.02,0.03,0.04,0.05,0.07,0.09,0.11,0.13,0.15,0.163,0.176,0.189,0.202,0.215,0.222,0.229,0.236,0.243,0.25,0.255,0.26,0.265,0.27,0.275,0.28,0.285,0.29,0.295,0.3
0,0.01,0.02,0.03,0.04,0.05,0.07,0.09,0.11,0.13,0.15,0.163,0.176,0.189,0.202,0.215,0.222,0.229,0.236,0.243,0.25,0.255,0.26,0.265,0.27,0.275,0.28,0.285,0.29,0.295,0.3
0.75,0.664,0.578,0.492,0.406,0.32,0.276,0.232,0.188,0.144,0.1,0.092,0.084,0.076,0.068,0.06,0.058,0.056,0.054,0.052,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
